Date,Open,High,Low,Close,Adj Close,Volume
2014-06-30,9332.440430,9393.070313,9327.889648,9393.070313,9393.036133,2580300
2014-07-01,9393.070313,9463.059570,9374.280273,9441.919922,9441.885742,3004800
2014-07-02,9482.000000,9547.049805,9421.870117,9484.959961,9484.924805,4105500
2014-07-03,9468.780273,9538.650391,9449.780273,9526.230469,9526.195313,2908200
2014-07-04,9525.929688,9550.110352,9482.940430,9510.049805,9510.014648,2889200
2014-07-07,9497.269531,9520.200195,9454.669922,9520.200195,9520.165039,2805800
2014-07-08,9515.179688,9540.570313,9499.169922,9530.980469,9530.945313,2811300
2014-07-09,9510.000000,9522.990234,9478.759766,9489.980469,9489.945313,2679700
2014-07-10,9512.889648,9568.750000,9512.889648,9565.120117,9565.083984,3202100
2014-07-11,9561.709961,9591.269531,9478.070313,9495.839844,9495.804688,3371800
2014-07-14,9497.809570,9545.990234,9488.120117,9520.299805,9520.264648,2798700
2014-07-15,9558.419922,9593.679688,9547.940430,9569.169922,9569.133789,2960700
2014-07-16,9570.330078,9574.129883,9471.650391,9484.730469,9484.695313,3060700
2014-07-17,9420.110352,9461.860352,9373.870117,9408.240234,9408.206055,2920100
2014-07-18,9335.379883,9421.339844,9335.379883,9400.969727,9400.935547,2324700
2014-07-21,9453.780273,9480.139648,9426.299805,9440.969727,9440.935547,2228000
2014-07-22,9453.230469,9499.360352,9418.740234,9499.360352,9499.325195,2277700
2014-07-23,9453.230469,9499.360352,9418.740234,9499.360352,9499.325195,2277700
2014-07-24,9508.259766,9538.070313,9483.519531,9527.540039,9527.504883,2684600
2014-07-25,9519.990234,9528.700195,9412.480469,9439.290039,9439.255859,2532200
2014-07-28,9415.900391,9460.429688,9385.559570,9420.179688,9420.145508,2509800
2014-07-29,9457.799805,9483.750000,9357.320313,9391.879883,9391.845703,3528000
2014-07-30,9409.620117,9456.030273,9398.820313,9447.019531,9446.985352,2519700
2014-07-31,9436.040039,9438.969727,9313.870117,9315.849609,9315.815430,2521900
2014-08-01,9223.750000,9274.639648,9201.830078,9266.509766,9266.475586,2400600
2014-08-04,9280.290039,9330.190430,9258.179688,9330.190430,9330.156250,2281900
2014-08-05,9316.820313,9316.820313,9141.440430,9141.440430,9141.406250,2611000
2014-08-06,9148.360352,9163.809570,9070.089844,9143.969727,9143.935547,2616100
2014-08-07,9162.650391,9172.879883,9108.849609,9131.440430,9131.406250,1910100
2014-08-08,9120.200195,9120.200195,9014.889648,9085.959961,9085.925781,2139900
2014-08-11,9109.830078,9184.959961,9107.209961,9172.910156,9172.875977,1921900
2014-08-12,9188.849609,9198.099609,9146.980469,9163.120117,9163.085938,1930900
2014-08-13,9155.019531,9231.660156,9147.139648,9231.309570,9231.275391,2033400
2014-08-14,9276.410156,9282.009766,9218.549805,9230.610352,9230.576172,2183500
2014-08-15,9243.669922,9243.669922,9172.910156,9206.809570,9206.775391,1924300
2014-08-18,9222.730469,9222.730469,9128.660156,9141.309570,9141.275391,1992200
2014-08-19,9188.629883,9255.089844,9188.629883,9243.780273,9243.746094,1977100
2014-08-20,9278.150391,9294.490234,9249.309570,9288.049805,9288.015625,2122000
2014-08-21,9286.820313,9289.019531,9217.969727,9253.379883,9253.345703,2038000
2014-08-22,9273.070313,9380.599609,9271.870117,9380.099609,9380.065430,2488700
2014-08-25,9393.240234,9409.349609,9369.240234,9390.620117,9390.585938,1912300
2014-08-26,9394.280273,9418.769531,9386.490234,9393.959961,9393.925781,1984100
2014-08-27,9426.290039,9491.750000,9426.290039,9485.589844,9485.554688,2940500
2014-08-28,9499.219727,9502.419922,9453.490234,9478.370117,9478.334961,2707500
2014-08-29,9459.809570,9470.150391,9425.349609,9436.269531,9436.235352,2271500
2014-09-01,9474.410156,9532.660156,9472.959961,9513.059570,9513.024414,2065000
2014-09-02,9503.650391,9503.650391,9388.129883,9399.719727,9399.685547,2082900
2014-09-03,9434.879883,9455.780273,9396.790039,9450.349609,9450.315430,1948400
2014-09-04,9439.759766,9439.759766,9389.290039,9428.889648,9428.855469,1708100
2014-09-05,9446.450195,9451.389648,9365.700195,9407.940430,9407.906250,1650700
2014-09-09,9452.139648,9465.929688,9426.990234,9434.769531,9434.735352,1868600
2014-09-10,9410.620117,9410.620117,9309.049805,9357.610352,9357.576172,1839600
2014-09-11,9376.379883,9381.049805,9322.950195,9322.950195,9322.916016,1702100
2014-09-12,9324.740234,9333.280273,9223.179688,9223.179688,9223.145508,1793200
2014-09-15,9206.410156,9242.230469,9175.610352,9217.459961,9217.425781,1482600
2014-09-16,9218.849609,9219.419922,9133.400391,9133.400391,9133.366211,1719500
2014-09-17,9171.040039,9252.379883,9159.849609,9195.169922,9195.135742,1884000
2014-09-18,9211.799805,9237.879883,9201.910156,9237.030273,9236.996094,1554700
2014-09-19,9268.440430,9289.219727,9235.440430,9240.450195,9240.416016,1815800
2014-09-22,9220.540039,9220.540039,9106.269531,9134.650391,9134.616211,1780200
2014-09-23,9134.290039,9147.209961,9084.900391,9084.900391,9084.866211,1642800
2014-09-24,9071.799805,9123.110352,9071.799805,9098.490234,9098.456055,1582000
2014-09-25,9126.759766,9149.410156,8982.509766,9011.589844,9011.556641,2039500
2014-09-26,8957.559570,9001.980469,8913.509766,8989.820313,8989.787109,1705600
2014-09-29,9018.459961,9018.459961,8948.089844,8960.759766,8960.726563,1713100
2014-09-30,8954.580078,8998.830078,8860.169922,8966.919922,8966.886719,2295900
2014-10-01,8958.870117,9014.259766,8918.959961,8990.259766,8990.226563,1648000
2014-10-02,8959.370117,9010.269531,8913.009766,8975.190430,8975.157227,1825200
2014-10-03,9010.299805,9113.799805,8998.269531,9106.280273,9106.246094,1873800
2014-10-06,9118.280273,9122.540039,9065.339844,9095.139648,9095.105469,1626000
2014-10-07,9065.669922,9074.799805,8993.450195,9040.809570,9040.776367,1569500
2014-10-08,8989.990234,9038.610352,8955.179688,8955.179688,8955.146484,1558600
2014-10-09,9021.309570,9054.669922,8946.160156,8966.440430,8966.407227,1777200
2014-10-13,8767.419922,8795.769531,8711.389648,8711.389648,8711.357422,2328700
2014-10-14,8691.830078,8768.389648,8684.190430,8768.389648,8768.357422,1735500
2014-10-15,8769.389648,8776.910156,8635.410156,8655.509766,8655.477539,2304300
2014-10-16,8602.650391,8676.459961,8501.290039,8633.690430,8633.658203,2514700
2014-10-17,8688.709961,8699.769531,8512.879883,8512.879883,8512.847656,2655100
2014-10-20,8617.080078,8679.849609,8611.169922,8663.139648,8663.107422,1747800
2014-10-21,8676.320313,8676.320313,8636.669922,8654.639648,8654.607422,1380900
2014-10-22,8744.910156,8775.349609,8729.769531,8748.830078,8748.797852,1911300
2014-10-23,8735.379883,8751.669922,8714.879883,8731.070313,8731.038086,1442500
2014-10-24,8740.280273,8750.419922,8629.240234,8646.009766,8645.977539,1539700
2014-10-27,8671.509766,8689.669922,8607.230469,8627.780273,8627.748047,1503400
2014-10-28,8692.519531,8788.280273,8692.519531,8773.549805,8773.517578,1851800
2014-10-29,8821.849609,8903.679688,8821.849609,8903.679688,8903.646484,2169000
2014-10-30,8890.190430,8892.990234,8842.799805,8888.070313,8888.037109,1969100
2014-10-31,8909.339844,8974.759766,8885.209961,8974.759766,8974.726563,2025800
2014-11-03,9009.379883,9029.709961,8965.500000,9004.860352,9004.827148,2063400
2014-11-04,9030.959961,9046.219727,8980.959961,8989.179688,8989.146484,1704900
2014-11-05,8997.759766,9013.059570,8941.179688,8962.599609,8962.566406,1633400
2014-11-06,8968.790039,8979.969727,8887.360352,8891.019531,8890.986328,1597400
2014-11-07,8881.190430,8925.620117,8867.780273,8912.620117,8912.586914,1492600
2014-11-10,8937.589844,9062.889648,8937.589844,9049.980469,9049.947266,1844200
2014-11-11,9067.540039,9069.440430,9021.540039,9034.139648,9034.106445,1788700
2014-11-12,9030.129883,9030.129883,8894.110352,8918.950195,8918.916992,1688500
2014-11-13,8947.969727,8980.669922,8927.089844,8980.669922,8980.636719,1337100
2014-11-14,8992.400391,8996.379883,8950.230469,8982.879883,8982.846680,1670000
2014-11-17,9003.370117,9024.000000,8878.379883,8884.389648,8884.356445,1620300
2014-11-18,8916.080078,8944.259766,8828.150391,8859.070313,8859.038086,1875200
2014-11-19,8896.160156,8988.639648,8879.290039,8963.240234,8963.207031,1933300
2014-11-20,8984.929688,9078.870117,8984.929688,9078.870117,9078.835938,1984700
2014-11-21,9104.339844,9111.179688,9071.860352,9091.530273,9091.496094,1711900
2014-11-24,9144.419922,9165.709961,9104.540039,9122.330078,9122.295898,1688500
2014-11-25,9125.269531,9153.549805,9098.320313,9116.240234,9116.206055,1863300
2014-11-26,9125.080078,9146.040039,9112.190430,9122.389648,9122.355469,1572900
2014-11-27,9153.490234,9217.730469,9153.490234,9165.309570,9165.275391,1657900
2014-11-28,9163.190430,9201.799805,9158.280273,9187.150391,9187.116211,1671500
2014-12-01,9038.410156,9164.540039,8998.549805,9117.709961,9117.675781,2000200
2014-12-02,9098.360352,9104.839844,9009.690430,9034.790039,9034.756836,2121500
2014-12-03,9073.469727,9188.320313,9045.200195,9175.259766,9175.225586,2695800
2014-12-04,9212.849609,9251.849609,9195.150391,9225.110352,9225.076172,2423500
2014-12-05,9220.250000,9240.509766,9192.290039,9206.570313,9206.536133,2074700
2014-12-08,9231.240234,9241.629883,9174.509766,9187.290039,9187.255859,2002500
2014-12-09,9163.429688,9177.139648,9127.120117,9128.900391,9128.866211,1841800
2014-12-10,9115.330078,9140.490234,9015.519531,9032.160156,9032.126953,2150000
2014-12-11,9003.839844,9046.400391,8971.530273,9013.070313,9013.037109,1673000
2014-12-12,9041.540039,9084.269531,9022.559570,9027.330078,9027.296875,1621300
2014-12-15,8987.950195,8997.080078,8943.040039,8985.629883,8985.596680,1671300
2014-12-16,8967.820313,9031.070313,8950.910156,8950.910156,8950.876953,1836200
2014-12-17,8961.639648,8972.120117,8826.030273,8828.360352,8828.328125,2319700
2014-12-18,8912.780273,8946.419922,8876.879883,8878.629883,8878.596680,1975300
2014-12-19,8981.849609,9035.769531,8953.169922,8999.519531,8999.486328,2477900
2014-12-22,9032.419922,9099.849609,9024.009766,9095.000000,9094.965820,1954900
2014-12-23,9123.780273,9138.150391,9093.429688,9097.709961,9097.675781,1867800
2014-12-24,9096.480469,9186.179688,9096.480469,9186.179688,9186.145508,2610200
2014-12-25,9186.830078,9198.040039,9153.769531,9158.700195,9158.666016,1831400
2014-12-26,9171.910156,9214.070313,9158.389648,9214.070313,9214.036133,1649700
2014-12-29,9216.429688,9313.330078,9216.429688,9286.280273,9286.246094,2137000
2014-12-30,9299.099609,9338.059570,9262.700195,9268.429688,9268.395508,1891600
2014-12-31,9260.459961,9307.259766,9252.309570,9307.259766,9307.225586,1578600
2015-01-05,9292.309570,9292.309570,9182.019531,9274.110352,9274.076172,2311000
2015-01-06,9209.929688,9209.929688,9043.440430,9048.339844,9048.306641,2725800
2015-01-07,9051.940430,9108.660156,9050.540039,9080.089844,9080.055664,2384100
2015-01-08,9154.030273,9246.620117,9154.030273,9238.030273,9237.996094,2657600
2015-01-09,9247.400391,9284.570313,9215.580078,9215.580078,9215.545898,2398800
2015-01-12,9198.019531,9229.650391,9178.299805,9178.299805,9178.265625,2205700
2015-01-13,9162.769531,9253.820313,9161.709961,9231.799805,9231.765625,2324800
2015-01-14,9235.900391,9242.200195,9161.709961,9180.230469,9180.196289,2271500
2015-01-15,9197.320313,9219.429688,9149.099609,9165.089844,9165.055664,2210200
2015-01-16,9245.769531,9256.860352,9109.459961,9138.290039,9138.255859,2591100
2015-01-19,9183.759766,9247.089844,9151.820313,9174.059570,9174.025391,1893500
2015-01-20,9188.759766,9259.309570,9177.480469,9251.690430,9251.656250,1795000
2015-01-21,9283.790039,9319.709961,9275.679688,9319.709961,9319.675781,2174400
2015-01-22,9336.809570,9386.559570,9336.809570,9369.509766,9369.475586,2387200
2015-01-23,9422.000000,9471.799805,9422.000000,9470.940430,9470.905273,2647100
2015-01-26,9474.559570,9478.530273,9436.469727,9477.669922,9477.634766,1906500
2015-01-27,9505.559570,9523.730469,9471.190430,9521.589844,9521.554688,1875400
2015-01-28,9503.200195,9515.290039,9471.309570,9510.919922,9510.884766,1784400
2015-01-29,9479.360352,9482.129883,9403.750000,9426.900391,9426.866211,1849600
2015-01-30,9452.849609,9466.650391,9361.910156,9361.910156,9361.875977,2041700
2015-02-02,9368.830078,9410.429688,9352.190430,9386.990234,9386.956055,1650800
2015-02-03,9394.469727,9460.169922,9394.469727,9448.730469,9448.696289,1649300
2015-02-04,9477.519531,9533.879883,9477.519531,9513.919922,9513.884766,2134800
2015-02-05,9511.059570,9517.419922,9472.419922,9512.049805,9512.014648,1523200
2015-02-06,9521.879883,9521.879883,9448.650391,9456.179688,9456.144531,1533300
2015-02-09,9465.120117,9465.120117,9413.179688,9421.500000,9421.465820,1425200
2015-02-10,9405.589844,9435.070313,9390.129883,9393.700195,9393.666016,1631400
2015-02-11,9430.169922,9488.719727,9430.169922,9462.219727,9462.184570,1909200
2015-02-12,9496.389648,9500.349609,9447.190430,9496.309570,9496.274414,1563800
2015-02-13,9500.040039,9542.089844,9499.969727,9529.509766,9529.474609,1601700
2015-02-24,9582.389648,9638.480469,9582.389648,9629.370117,9629.333984,2332200
2015-02-25,9655.719727,9699.540039,9653.769531,9699.540039,9699.502930,2209800
2015-02-26,9687.480469,9688.070313,9610.589844,9622.099609,9622.063477,2117000
2015-03-02,9665.110352,9690.429688,9588.360352,9601.360352,9601.324219,2202800
2015-03-03,9628.059570,9642.950195,9571.639648,9605.769531,9605.733398,1882000
2015-03-04,9596.240234,9635.179688,9580.780273,9621.730469,9621.694336,1910300
2015-03-05,9627.040039,9631.040039,9564.440430,9595.089844,9595.053711,1921600
2015-03-06,9587.589844,9645.769531,9574.549805,9645.769531,9645.733398,2120500
2015-03-09,9617.040039,9617.040039,9549.759766,9562.980469,9562.944336,1785400
2015-03-10,9566.250000,9583.780273,9520.330078,9536.530273,9536.495117,2012200
2015-03-11,9503.280273,9561.809570,9472.540039,9523.179688,9523.144531,2230500
2015-03-12,9537.230469,9608.019531,9530.740234,9596.000000,9595.963867,2358800
2015-03-13,9608.440430,9633.509766,9579.349609,9579.349609,9579.313477,1941300
2015-03-16,9583.450195,9590.759766,9512.910156,9512.910156,9512.875000,1773200
2015-03-17,9555.099609,9629.799805,9539.440430,9539.440430,9539.405273,2021100
2015-03-18,9563.740234,9653.429688,9561.500000,9653.429688,9653.393555,2195500
2015-03-19,9668.009766,9745.589844,9668.009766,9736.730469,9736.693359,2389700
2015-03-20,9706.349609,9749.690430,9705.320313,9749.690430,9749.653320,2580300
2015-03-23,9759.879883,9775.629883,9729.809570,9758.089844,9758.052734,2206800
2015-03-24,9759.959961,9768.709961,9701.330078,9731.660156,9731.623047,1945600
2015-03-25,9739.250000,9743.580078,9653.469727,9667.830078,9667.793945,1966300
2015-03-26,9579.629883,9619.120117,9540.030273,9619.120117,9619.083984,2194600
2015-03-27,9593.070313,9608.440430,9503.719727,9503.719727,9503.684570,2251300
2015-03-30,9533.379883,9556.250000,9503.530273,9521.870117,9521.834961,1783800
2015-03-31,9568.379883,9594.750000,9527.870117,9586.440430,9586.404297,2184800
2015-04-01,9575.110352,9575.110352,9503.530273,9507.660156,9507.625000,1788200
2015-04-02,9535.980469,9628.950195,9535.980469,9600.320313,9600.284180,1860500
2015-04-07,9619.969727,9653.969727,9613.330078,9641.900391,9641.864258,2011600
2015-04-08,9646.070313,9654.669922,9562.000000,9571.969727,9571.933594,1983700
2015-04-09,9597.209961,9663.049805,9559.709961,9568.040039,9568.003906,2165100
2015-04-10,9626.879883,9648.339844,9582.839844,9617.700195,9617.664063,2002700
2015-04-13,9622.639648,9666.519531,9622.589844,9666.519531,9666.483398,1855700
2015-04-14,9646.280273,9664.099609,9631.190430,9642.219727,9642.183594,2034000
2015-04-15,9629.700195,9654.150391,9508.139648,9540.059570,9540.024414,2435600
2015-04-16,9578.709961,9656.870117,9578.709961,9656.870117,9656.833984,2224100
2015-04-17,9608.599609,9615.519531,9570.929688,9570.929688,9570.893555,2047400
2015-04-20,9541.830078,9572.650391,9508.570313,9552.849609,9552.814453,1925300
2015-04-21,9554.799805,9598.860352,9512.639648,9533.980469,9533.945313,2098100
2015-04-22,9549.610352,9630.790039,9549.610352,9613.000000,9612.963867,2128600
2015-04-23,9655.299805,9814.879883,9655.299805,9797.490234,9797.453125,3637800
2015-04-24,9839.709961,9961.309570,9839.709961,9913.280273,9913.243164,3791200
2015-04-27,9941.179688,10002.580078,9937.040039,9973.120117,9973.082031,3381800
2015-04-28,9998.080078,10014.280273,9918.009766,9956.830078,9956.791992,2770800
2015-04-29,9934.820313,9978.870117,9842.500000,9853.830078,9853.792969,2859900
2015-04-30,9841.150391,9894.900391,9820.049805,9820.049805,9820.012695,2644700
2015-05-04,9853.509766,9871.650391,9800.480469,9845.040039,9845.002930,2298800
2015-05-05,9849.129883,9855.639648,9788.129883,9820.129883,9820.092773,2134800
2015-05-06,9780.389648,9829.429688,9735.940430,9818.200195,9818.163086,2353700
2015-05-07,9789.820313,9789.820313,9704.110352,9704.110352,9704.073242,2315900
2015-05-08,9724.290039,9760.509766,9692.000000,9692.000000,9691.962891,2012000
2015-05-11,9763.940430,9797.190430,9635.879883,9663.719727,9663.683594,2383200
2015-05-12,9637.709961,9702.669922,9637.209961,9680.730469,9680.694336,2141500
2015-05-13,9697.169922,9743.330078,9687.660156,9724.110352,9724.073242,2129200
2015-05-14,9730.330078,9734.549805,9600.240234,9610.830078,9610.793945,2198400
2015-05-15,9638.059570,9644.830078,9552.860352,9579.480469,9579.444336,1997700
2015-05-18,9603.750000,9612.440430,9550.759766,9606.099609,9606.063477,2154300
2015-05-19,9623.950195,9722.799805,9623.950195,9716.769531,9716.732422,2439000
2015-05-20,9726.019531,9736.089844,9662.860352,9685.309570,9685.272461,2182900
2015-05-21,9647.530273,9647.530273,9536.160156,9578.559570,9578.523438,2176000
2015-05-22,9606.509766,9674.769531,9606.509766,9638.799805,9638.763672,2176100
2015-05-25,9654.280273,9654.280273,9589.320313,9645.169922,9645.133789,1568200
2015-05-26,9688.309570,9724.360352,9649.620117,9669.410156,9669.374023,1727100
2015-05-27,9666.889648,9710.290039,9648.709961,9693.540039,9693.502930,2376600
2015-05-28,9741.570313,9766.209961,9704.929688,9712.839844,9712.802734,2366200
2015-05-29,9727.589844,9747.269531,9693.000000,9701.070313,9701.033203,3159400
2015-06-01,9688.129883,9692.339844,9589.089844,9625.690430,9625.654297,1981100
2015-06-02,9619.879883,9657.019531,9584.559570,9614.259766,9614.223633,2134600
2015-06-03,9617.750000,9645.480469,9550.440430,9556.519531,9556.484375,2285900
2015-06-04,9537.089844,9558.769531,9325.009766,9348.629883,9348.595703,2951500
2015-06-05,9328.019531,9371.410156,9272.940430,9340.129883,9340.095703,2478600
2015-06-08,9324.219727,9419.219727,9258.980469,9368.429688,9368.395508,2178100
2015-06-09,9346.110352,9363.519531,9191.870117,9191.870117,9191.835938,2785900
2015-06-10,9246.660156,9334.500000,9246.660156,9298.500000,9298.465820,2190900
2015-06-11,9330.990234,9358.480469,9251.179688,9302.490234,9302.456055,2059600
2015-06-12,9304.750000,9339.330078,9263.410156,9301.929688,9301.895508,1713100
2015-06-15,9304.660156,9324.940430,9252.339844,9259.480469,9259.446289,1595200
2015-06-16,9272.700195,9272.700195,9177.950195,9212.780273,9212.746094,1737300
2015-06-17,9232.809570,9242.219727,9170.089844,9189.830078,9189.795898,2054200
2015-06-18,9189.440430,9243.839844,9187.870117,9218.370117,9218.335938,1959000
2015-06-22,9247.759766,9371.480469,9247.759766,9341.769531,9341.735352,1993500
2015-06-23,9375.780273,9438.389648,9375.780273,9391.139648,9391.105469,1944900
2015-06-24,9390.269531,9409.440430,9364.379883,9397.309570,9397.275391,1725600
2015-06-25,9415.780273,9500.570313,9415.780273,9476.339844,9476.304688,2096500
2015-06-26,9481.950195,9489.910156,9442.940430,9462.570313,9462.535156,1584100
2015-06-29,9358.959961,9358.959961,9227.110352,9236.099609,9236.065430,1867400
2015-06-30,9223.269531,9323.019531,9204.450195,9323.019531,9322.985352,1858800
2015-07-01,9311.759766,9404.759766,9298.360352,9375.230469,9375.196289,1618400
2015-07-02,9372.459961,9400.679688,9350.049805,9379.240234,9379.206055,1753300
2015-07-03,9369.500000,9369.500000,9265.139648,9358.230469,9358.196289,1571900
2015-07-06,9309.860352,9347.540039,9255.959961,9255.959961,9255.925781,1580600
2015-07-07,9278.330078,9332.969727,9244.459961,9250.160156,9250.125977,1872800
2015-07-08,9225.910156,9225.910156,8946.750000,8976.110352,8976.077148,3059900
2015-07-09,8861.280273,8946.240234,8750.919922,8914.129883,8914.096680,2589100
2015-07-13,8946.719727,9041.879883,8946.719727,9033.919922,9033.886719,2077600
2015-07-14,9061.580078,9124.759766,9041.759766,9041.759766,9041.726563,2139300
2015-07-15,9063.540039,9089.469727,9005.099609,9054.200195,9054.166992,1789400
2015-07-16,9062.759766,9085.309570,9021.820313,9042.209961,9042.176758,1666800
2015-07-17,9060.919922,9079.230469,9018.000000,9045.980469,9045.947266,1615500
2015-07-20,9085.000000,9124.879883,8952.639648,8975.000000,8974.966797,1767100
2015-07-21,8997.559570,9010.709961,8940.379883,9005.959961,9005.926758,1714600
2015-07-22,8955.589844,8968.389648,8896.099609,8918.700195,8918.666992,1720100
2015-07-23,8865.360352,8895.879883,8751.709961,8791.120117,8791.087891,2076700
2015-07-24,8809.650391,8811.759766,8733.429688,8767.860352,8767.828125,1622400
2015-07-27,8733.240234,8733.240234,8553.089844,8556.679688,8556.647461,2322200
2015-07-28,8566.419922,8635.879883,8532.000000,8582.490234,8582.458008,2273000
2015-07-29,8587.700195,8619.410156,8516.230469,8563.480469,8563.448242,2046200
2015-07-30,8567.230469,8697.179688,8567.230469,8651.490234,8651.458008,2008700
2015-07-31,8670.919922,8676.290039,8591.370117,8665.339844,8665.307617,2024400
2015-08-03,8636.530273,8636.530273,8482.919922,8524.410156,8524.377930,1822300
2015-08-04,8538.440430,8590.299805,8433.919922,8510.860352,8510.828125,2242500
2015-08-05,8504.940430,8563.009766,8486.269531,8542.269531,8542.237305,1849400
2015-08-06,8564.549805,8586.240234,8404.669922,8449.559570,8449.527344,1995900
2015-08-07,8409.009766,8458.040039,8368.400391,8442.290039,8442.257813,1654200
2015-08-10,8410.629883,8484.179688,8374.080078,8466.839844,8466.807617,1708400
2015-08-11,8542.129883,8586.219727,8393.080078,8394.139648,8394.107422,2176400
2015-08-12,8365.150391,8376.589844,8235.950195,8283.379883,8283.347656,2319000
2015-08-13,8284.959961,8348.389648,8271.690430,8311.740234,8311.708008,2002800
2015-08-14,8315.139648,8343.980469,8283.349609,8305.639648,8305.607422,1771200
2015-08-17,8307.900391,8308.540039,8213.419922,8213.419922,8213.387695,1730700
2015-08-18,8237.080078,8277.219727,8166.770020,8177.220215,8177.189453,1910300
2015-08-19,8182.810059,8182.810059,7987.569824,8021.839844,8021.809082,2562600
2015-08-20,8008.680176,8063.799805,7951.720215,8029.810059,8029.779297,2051500
2015-08-21,7941.950195,7941.950195,7786.919922,7786.919922,7786.891113,2548500
2015-08-24,7719.629883,7719.629883,7203.069824,7410.339844,7410.312012,3913000
2015-08-25,7427.359863,7677.930176,7368.470215,7675.640137,7675.611328,3020700
2015-08-26,7636.120117,7762.450195,7547.609863,7715.589844,7715.561035,2504000
2015-08-27,7762.629883,7856.399902,7762.629883,7824.549805,7824.520508,2625000
2015-08-28,7923.770020,8039.759766,7923.770020,8019.180176,8019.149414,2574100
2015-08-31,8026.620117,8174.919922,7961.770020,8174.919922,8174.889160,2653300
2015-09-01,8117.500000,8119.899902,8002.180176,8017.560059,8017.529297,2184600
2015-09-02,7970.399902,8068.060059,7907.310059,8035.290039,8035.259277,2197000
2015-09-03,8071.370117,8101.129883,8007.479980,8095.950195,8095.919434,2443000
2015-09-04,8087.620117,8128.229980,7990.859863,8000.600098,8000.569336,2329400
2015-09-07,7990.759766,8053.200195,7957.799805,7986.560059,7986.529297,1496400
2015-09-08,7993.100098,8031.259766,7978.779785,8001.500000,8001.469238,1503100
2015-09-09,8097.220215,8296.129883,8097.220215,8286.919922,8286.887695,2746900
2015-09-10,8247.639648,8274.820313,8214.500000,8268.679688,8268.647461,2036300
2015-09-11,8271.250000,8313.179688,8233.139648,8305.820313,8305.788086,1841800
2015-09-14,8332.570313,8360.030273,8259.309570,8307.290039,8307.257813,1769100
2015-09-15,8320.219727,8327.950195,8226.070313,8259.990234,8259.958008,1622000
2015-09-16,8298.129883,8342.360352,8276.940430,8333.290039,8333.257813,1864800
2015-09-17,8377.309570,8467.150391,8377.309570,8445.500000,8445.467773,2321600
2015-09-18,8427.519531,8488.530273,8399.709961,8462.139648,8462.107422,2296800
2015-09-21,8404.500000,8404.500000,8285.429688,8307.040039,8307.007813,1810100
2015-09-22,8331.440430,8365.919922,8325.780273,8365.919922,8365.887695,1758200
2015-09-23,8310.820313,8310.820313,8186.220215,8193.419922,8193.387695,1933600
2015-09-24,8224.230469,8257.139648,8101.899902,8123.100098,8123.069336,1964900
2015-09-25,8131.490234,8152.500000,8061.870117,8132.350098,8132.319336,1654300
2015-09-30,8097.149902,8181.240234,8059.680176,8181.240234,8181.209473,2283600
2015-10-01,8194.299805,8317.790039,8170.779785,8295.940430,8295.908203,2108700
2015-10-02,8290.429688,8320.660156,8253.750000,8305.030273,8304.998047,1758800
2015-10-05,8342.990234,8364.589844,8316.830078,8352.360352,8352.328125,1933400
2015-10-06,8409.309570,8482.830078,8390.889648,8394.099609,8394.067383,2193800
2015-10-07,8398.530273,8495.230469,8385.040039,8495.230469,8495.198242,2089300
2015-10-08,8528.459961,8544.929688,8434.500000,8445.959961,8445.927734,1977700
2015-10-12,8478.339844,8578.219727,8478.339844,8573.719727,8573.687500,2081500
2015-10-13,8571.570313,8574.110352,8518.410156,8567.919922,8567.887695,1877100
2015-10-14,8545.139648,8553.870117,8515.530273,8522.509766,8522.477539,1941200
2015-10-15,8573.379883,8652.469727,8573.379883,8601.519531,8601.487305,2055300
2015-10-16,8596.429688,8627.830078,8574.639648,8604.950195,8604.917969,2165800
2015-10-19,8628.790039,8670.320313,8603.080078,8631.500000,8631.467773,1765400
2015-10-20,8651.080078,8663.120117,8618.480469,8653.599609,8653.567383,1994500
2015-10-21,8668.080078,8690.389648,8591.419922,8609.230469,8609.198242,2022800
2015-10-22,8600.400391,8631.169922,8594.209961,8608.459961,8608.427734,1675200
2015-10-23,8671.519531,8740.080078,8662.030273,8673.809570,8673.777344,1974500
2015-10-26,8706.809570,8757.139648,8706.809570,8745.360352,8745.328125,1778100
2015-10-27,8724.000000,8733.530273,8662.769531,8701.320313,8701.288086,1841000
2015-10-28,8679.240234,8714.009766,8632.379883,8665.990234,8665.958008,1784700
2015-10-29,8682.580078,8704.589844,8568.129883,8571.080078,8571.047852,1985000
2015-10-30,8578.250000,8586.900391,8503.690430,8554.309570,8554.277344,1963300
2015-11-02,8571.530273,8614.769531,8524.009766,8614.769531,8614.737305,1570900
2015-11-03,8643.209961,8728.059570,8643.209961,8713.190430,8713.158203,2018200
2015-11-04,8759.940430,8864.169922,8754.179688,8857.019531,8856.987305,2620400
2015-11-05,8858.730469,8871.870117,8828.040039,8850.179688,8850.147461,1999200
2015-11-06,8857.610352,8857.610352,8671.889648,8693.570313,8693.538086,2240500
2015-11-09,8702.669922,8746.280273,8623.700195,8642.480469,8642.448242,1754100
2015-11-10,8614.549805,8614.549805,8529.540039,8536.900391,8536.868164,1703500
2015-11-11,8543.629883,8557.690430,8415.009766,8415.009766,8414.977539,1930600
2015-11-12,8426.759766,8467.309570,8374.070313,8428.089844,8428.057617,1541900
